price,quantity,type,timestamp
38931000,0.1129,0,04/28 18:47:52
38930000,0.0132,0,04/28 18:47:52
38928000,0.0838,0,04/28 18:47:52
38927000,0.1039,0,04/28 18:47:52
38941000,0.0733,1,04/28 18:47:52
38942000,0.1164,1,04/28 18:47:52
38945000,0.1382,1,04/28 18:47:52
38946000,0.0633,1,04/28 18:47:52
38947000,0.0148,1,04/28 18:47:52
38932000,0.0051,0,04/28 18:47:53
38931000,0.1129,0,04/28 18:47:53
38930000,0.0132,0,04/28 18:47:53
38928000,0.0838,0,04/28 18:47:53
38927000,0.1039,0,04/28 18:47:53
38941000,0.0733,1,04/28 18:47:53
38942000,0.1164,1,04/28 18:47:53
38945000,0.1382,1,04/28 18:47:53
38946000,0.0633,1,04/28 18:47:53
38947000,0.0148,1,04/28 18:47:53
38932000,0.0051,0,04/28 18:47:54
38931000,0.1129,0,04/28 18:47:54
38930000,0.0132,0,04/28 18:47:54
38928000,0.0838,0,04/28 18:47:54
38927000,0.1039,0,04/28 18:47:54
38941000,0.0733,1,04/28 18:47:54
38942000,0.1164,1,04/28 18:47:54
38945000,0.1382,1,04/28 18:47:54
38946000,0.0633,1,04/28 18:47:54
38947000,0.0148,1,04/28 18:47:54
38932000,0.0051,0,04/28 18:47:55
38931000,0.1129,0,04/28 18:47:55
38930000,0.0132,0,04/28 18:47:55
38928000,0.0838,0,04/28 18:47:55
38927000,0.1039,0,04/28 18:47:55
38941000,0.0733,1,04/28 18:47:55
38942000,0.1164,1,04/28 18:47:55
38945000,0.1382,1,04/28 18:47:55
38946000,0.0633,1,04/28 18:47:55
38947000,0.0148,1,04/28 18:47:55
38932000,0.0051,0,04/28 18:47:56
38931000,0.1129,0,04/28 18:47:56
38930000,0.0132,0,04/28 18:47:56
38928000,0.0838,0,04/28 18:47:56
38927000,0.1039,0,04/28 18:47:56
38941000,0.0733,1,04/28 18:47:56
38942000,0.1164,1,04/28 18:47:56
38945000,0.1382,1,04/28 18:47:56
38946000,0.0633,1,04/28 18:47:56
38947000,0.0148,1,04/28 18:47:56
38932000,0.0051,0,04/28 18:47:57
38931000,0.1129,0,04/28 18:47:57
38930000,0.0132,0,04/28 18:47:57
38928000,0.0838,0,04/28 18:47:57
38927000,0.1039,0,04/28 18:47:57
38941000,0.0733,1,04/28 18:47:57
38942000,0.1164,1,04/28 18:47:57
38945000,0.1382,1,04/28 18:47:57
38946000,0.0633,1,04/28 18:47:57
38947000,0.0148,1,04/28 18:47:57
38932000,0.0051,0,04/28 18:47:58
38931000,0.1129,0,04/28 18:47:58
38930000,0.0132,0,04/28 18:47:58
38928000,0.0838,0,04/28 18:47:58
38927000,0.1039,0,04/28 18:47:58
38941000,0.0733,1,04/28 18:47:58
38942000,0.1164,1,04/28 18:47:58
38945000,0.1382,1,04/28 18:47:58
38946000,0.0633,1,04/28 18:47:58
38947000,0.0148,1,04/28 18:47:58
38932000,0.0051,0,04/28 18:47:59
38931000,0.1129,0,04/28 18:47:59
38930000,0.0132,0,04/28 18:47:59
38928000,0.0838,0,04/28 18:47:59
38927000,0.1039,0,04/28 18:47:59
38941000,0.0733,1,04/28 18:47:59
38942000,0.1164,1,04/28 18:47:59
38945000,0.1382,1,04/28 18:47:59
38946000,0.0633,1,04/28 18:47:59
38947000,0.0148,1,04/28 18:47:59
38932000,0.0051,0,04/28 18:48:00
38931000,0.1129,0,04/28 18:48:00
38930000,0.0132,0,04/28 18:48:00
38928000,0.0838,0,04/28 18:48:00
38927000,0.1039,0,04/28 18:48:00
38941000,0.0733,1,04/28 18:48:00
38942000,0.1164,1,04/28 18:48:00
38945000,0.1382,1,04/28 18:48:00
38946000,0.0633,1,04/28 18:48:00
38947000,0.0148,1,04/28 18:48:00
38932000,0.0051,0,04/28 18:48:01
38931000,0.1129,0,04/28 18:48:01
38930000,0.0132,0,04/28 18:48:01
38928000,0.0838,0,04/28 18:48:01
38927000,0.1039,0,04/28 18:48:01
38941000,0.0733,1,04/28 18:48:01
38942000,0.1164,1,04/28 18:48:01
38945000,0.1382,1,04/28 18:48:01
38946000,0.0633,1,04/28 18:48:01
38947000,0.0148,1,04/28 18:48:01
38932000,0.0051,0,04/28 18:48:02
38931000,0.1129,0,04/28 18:48:02
38930000,0.0132,0,04/28 18:48:02
38928000,0.0838,0,04/28 18:48:02
38927000,0.1039,0,04/28 18:48:02
38941000,0.0733,1,04/28 18:48:02
38942000,0.1164,1,04/28 18:48:02
38945000,0.1382,1,04/28 18:48:02
38946000,0.0633,1,04/28 18:48:02
38947000,0.0148,1,04/28 18:48:02
38932000,0.0051,0,04/28 18:48:03
38931000,0.1129,0,04/28 18:48:03
38930000,0.0132,0,04/28 18:48:03
38928000,0.0838,0,04/28 18:48:03
38927000,0.1039,0,04/28 18:48:03
38941000,0.0733,1,04/28 18:48:03
38942000,0.1164,1,04/28 18:48:03
38945000,0.1382,1,04/28 18:48:03
38946000,0.0633,1,04/28 18:48:03
38947000,0.0148,1,04/28 18:48:03
38932000,0.0051,0,04/28 18:48:05
38931000,0.026,0,04/28 18:48:05
38930000,0.0132,0,04/28 18:48:05
38927000,0.065,0,04/28 18:48:05
38925000,0.1228,0,04/28 18:48:05
38941000,0.0733,1,04/28 18:48:05
38942000,0.2056,1,04/28 18:48:05
38945000,0.1382,1,04/28 18:48:05
38946000,0.0633,1,04/28 18:48:05
38947000,0.0148,1,04/28 18:48:05
38932000,0.0051,0,04/28 18:48:06
38931000,0.026,0,04/28 18:48:06
38930000,0.0132,0,04/28 18:48:06
38927000,0.065,0,04/28 18:48:06
38925000,0.1228,0,04/28 18:48:06
38940000,0.0049,1,04/28 18:48:06
38941000,0.0684,1,04/28 18:48:06
38942000,0.2056,1,04/28 18:48:06
38945000,0.1382,1,04/28 18:48:06
38946000,0.0633,1,04/28 18:48:06
38936000,0.0004,0,04/28 18:48:07
38932000,0.0051,0,04/28 18:48:07
38931000,0.026,0,04/28 18:48:07
38930000,0.0132,0,04/28 18:48:07
38927000,0.065,0,04/28 18:48:07
38940000,0.0049,1,04/28 18:48:07
38941000,0.0684,1,04/28 18:48:07
38942000,0.2148,1,04/28 18:48:07
38945000,0.1382,1,04/28 18:48:07
38946000,0.0633,1,04/28 18:48:07
38936000,0.0004,0,04/28 18:48:08
38932000,0.0051,0,04/28 18:48:08
38931000,0.026,0,04/28 18:48:08
38930000,0.0132,0,04/28 18:48:08
38927000,0.065,0,04/28 18:48:08
38940000,0.0049,1,04/28 18:48:08
38941000,0.0684,1,04/28 18:48:08
38942000,0.2148,1,04/28 18:48:08
38945000,0.1382,1,04/28 18:48:08
38946000,0.0633,1,04/28 18:48:08
38936000,0.0004,0,04/28 18:48:09
38932000,0.0051,0,04/28 18:48:09
38931000,0.026,0,04/28 18:48:09
38930000,0.0132,0,04/28 18:48:09
38927000,0.065,0,04/28 18:48:09
38940000,0.0049,1,04/28 18:48:09
38941000,0.0684,1,04/28 18:48:09
38942000,0.2148,1,04/28 18:48:09
38945000,0.1382,1,04/28 18:48:09
38946000,0.0633,1,04/28 18:48:09
38936000,0.0004,0,04/28 18:48:10
38932000,0.0051,0,04/28 18:48:10
38931000,0.026,0,04/28 18:48:10
38930000,0.0132,0,04/28 18:48:10
38927000,0.065,0,04/28 18:48:10
38940000,0.0049,1,04/28 18:48:10
38941000,0.0684,1,04/28 18:48:10
38942000,0.2148,1,04/28 18:48:10
38945000,0.1382,1,04/28 18:48:10
38946000,0.0633,1,04/28 18:48:10
38936000,0.0004,0,04/28 18:48:11
38932000,0.0051,0,04/28 18:48:11
38931000,0.026,0,04/28 18:48:11
38930000,0.0132,0,04/28 18:48:11
38927000,0.065,0,04/28 18:48:11
38940000,0.0049,1,04/28 18:48:11
38941000,0.0684,1,04/28 18:48:11
38942000,0.2148,1,04/28 18:48:11
38945000,0.1382,1,04/28 18:48:11
38946000,0.0633,1,04/28 18:48:11
38936000,0.0004,0,04/28 18:48:12
38934000,0.0085,0,04/28 18:48:12
38932000,0.0051,0,04/28 18:48:12
38931000,0.026,0,04/28 18:48:12
38930000,0.0742,0,04/28 18:48:12
38940000,0.0049,1,04/28 18:48:12
38941000,0.0684,1,04/28 18:48:12
38942000,0.2056,1,04/28 18:48:12
38945000,0.1382,1,04/28 18:48:12
38947000,0.0148,1,04/28 18:48:12
38936000,0.0004,0,04/28 18:48:13
38932000,0.0051,0,04/28 18:48:13
38931000,0.026,0,04/28 18:48:13
38930000,0.0742,0,04/28 18:48:13
38929000,0.0889,0,04/28 18:48:13
38940000,0.0049,1,04/28 18:48:13
38941000,0.0684,1,04/28 18:48:13
38942000,0.2056,1,04/28 18:48:13
38945000,0.1382,1,04/28 18:48:13
38947000,0.0148,1,04/28 18:48:13
38936000,0.0004,0,04/28 18:48:14
38932000,0.0051,0,04/28 18:48:14
38931000,0.026,0,04/28 18:48:14
38930000,0.0742,0,04/28 18:48:14
38929000,0.0889,0,04/28 18:48:14
38940000,0.0049,1,04/28 18:48:14
38941000,0.0684,1,04/28 18:48:14
38942000,0.2056,1,04/28 18:48:14
38945000,0.1382,1,04/28 18:48:14
38947000,0.0148,1,04/28 18:48:14
38936000,0.0004,0,04/28 18:48:15
38932000,0.0051,0,04/28 18:48:15
38931000,0.026,0,04/28 18:48:15
38930000,0.0742,0,04/28 18:48:15
38929000,0.0889,0,04/28 18:48:15
38940000,0.0049,1,04/28 18:48:15
38941000,0.0684,1,04/28 18:48:15
38942000,0.2056,1,04/28 18:48:15
38945000,0.1382,1,04/28 18:48:15
38947000,0.0148,1,04/28 18:48:15
38936000,0.0004,0,04/28 18:48:16
38932000,0.0051,0,04/28 18:48:16
38931000,0.026,0,04/28 18:48:16
38930000,0.0742,0,04/28 18:48:16
38929000,0.0889,0,04/28 18:48:16
38940000,0.0049,1,04/28 18:48:16
38941000,0.0684,1,04/28 18:48:16
38942000,0.2056,1,04/28 18:48:16
38945000,0.1382,1,04/28 18:48:16
38947000,0.0148,1,04/28 18:48:16
38936000,0.0004,0,04/28 18:48:18
38932000,0.0051,0,04/28 18:48:18
38931000,0.026,0,04/28 18:48:18
38930000,0.0742,0,04/28 18:48:18
38929000,0.0889,0,04/28 18:48:18
38940000,0.0049,1,04/28 18:48:18
38941000,0.0684,1,04/28 18:48:18
38942000,0.2056,1,04/28 18:48:18
38945000,0.1382,1,04/28 18:48:18
38947000,0.0148,1,04/28 18:48:18
38936000,0.0004,0,04/28 18:48:19
38933000,0.008,0,04/28 18:48:19
38932000,0.0051,0,04/28 18:48:19
38931000,0.026,0,04/28 18:48:19
38930000,0.0742,0,04/28 18:48:19
38940000,0.0049,1,04/28 18:48:19
38941000,0.0684,1,04/28 18:48:19
38942000,0.1164,1,04/28 18:48:19
38945000,0.1382,1,04/28 18:48:19
38947000,0.0148,1,04/28 18:48:19
38936000,0.0004,0,04/28 18:48:20
38933000,0.008,0,04/28 18:48:20
38932000,0.0051,0,04/28 18:48:20
38931000,0.026,0,04/28 18:48:20
38930000,0.0742,0,04/28 18:48:20
38940000,0.0049,1,04/28 18:48:20
38941000,0.0684,1,04/28 18:48:20
38942000,0.1164,1,04/28 18:48:20
38945000,0.1382,1,04/28 18:48:20
38947000,0.0148,1,04/28 18:48:20
38936000,0.0004,0,04/28 18:48:21
38933000,0.008,0,04/28 18:48:21
38932000,0.0051,0,04/28 18:48:21
38931000,0.026,0,04/28 18:48:21
38930000,0.0742,0,04/28 18:48:21
38940000,0.0049,1,04/28 18:48:21
38941000,0.0684,1,04/28 18:48:21
38942000,0.1164,1,04/28 18:48:21
38945000,0.1382,1,04/28 18:48:21
38947000,0.0148,1,04/28 18:48:21
38936000,0.0004,0,04/28 18:48:22
38932000,0.0051,0,04/28 18:48:22
38931000,0.026,0,04/28 18:48:22
38930000,0.0742,0,04/28 18:48:22
38929000,0.0889,0,04/28 18:48:22
38940000,0.0049,1,04/28 18:48:22
38941000,0.0684,1,04/28 18:48:22
38942000,0.1164,1,04/28 18:48:22
38945000,0.1382,1,04/28 18:48:22
38947000,0.0148,1,04/28 18:48:22
38936000,0.0004,0,04/28 18:48:23
38932000,0.0051,0,04/28 18:48:23
38931000,0.026,0,04/28 18:48:23
38930000,0.0742,0,04/28 18:48:23
38929000,0.0889,0,04/28 18:48:23
38940000,0.0049,1,04/28 18:48:23
38941000,0.0684,1,04/28 18:48:23
38942000,0.1164,1,04/28 18:48:23
38945000,0.1382,1,04/28 18:48:23
38947000,0.0148,1,04/28 18:48:23
38936000,0.0004,0,04/28 18:48:24
38932000,0.0051,0,04/28 18:48:24
38931000,0.026,0,04/28 18:48:24
38930000,0.0742,0,04/28 18:48:24
38929000,0.0889,0,04/28 18:48:24
38940000,0.0049,1,04/28 18:48:24
38941000,0.0684,1,04/28 18:48:24
38942000,0.1164,1,04/28 18:48:24
38945000,0.1382,1,04/28 18:48:24
38947000,0.0148,1,04/28 18:48:24
38940000,0.0001,0,04/28 18:48:25
38936000,0.0004,0,04/28 18:48:25
38933000,0.1485,0,04/28 18:48:25
38932000,0.0051,0,04/28 18:48:25
38931000,0.026,0,04/28 18:48:25
38942000,0.0572,1,04/28 18:48:25
38943000,0.0049,1,04/28 18:48:25
38945000,0.0492,1,04/28 18:48:25
38947000,0.0148,1,04/28 18:48:25
38948000,0.0316,1,04/28 18:48:25
38940000,0.0001,0,04/28 18:48:27
38937000,0.0617,0,04/28 18:48:27
38936000,0.0004,0,04/28 18:48:27
38933000,0.087,0,04/28 18:48:27
38932000,0.0444,0,04/28 18:48:27
38945000,0.0492,1,04/28 18:48:27
38947000,0.0148,1,04/28 18:48:27
38948000,0.0316,1,04/28 18:48:27
38949000,0.0846,1,04/28 18:48:27
38950000,0.0461,1,04/28 18:48:27
38945000,0.0214,0,04/28 18:48:28
38942000,0.008,0,04/28 18:48:28
38941000,0.1533,0,04/28 18:48:28
38940000,0.0001,0,04/28 18:48:28
38938000,0.1221,0,04/28 18:48:28
38947000,0.01,1,04/28 18:48:28
38948000,0.0316,1,04/28 18:48:28
38951000,0.0553,1,04/28 18:48:28
38954000,0.0489,1,04/28 18:48:28
38955000,0.0837,1,04/28 18:48:28
38945000,0.0214,0,04/28 18:48:29
38942000,0.008,0,04/28 18:48:29
38941000,0.1533,0,04/28 18:48:29
38940000,0.0001,0,04/28 18:48:29
38938000,0.1221,0,04/28 18:48:29
38947000,0.01,1,04/28 18:48:29
38948000,0.0316,1,04/28 18:48:29
38950000,0.0049,1,04/28 18:48:29
38951000,0.0553,1,04/28 18:48:29
38954000,0.0489,1,04/28 18:48:29
38945000,0.0214,0,04/28 18:48:30
38941000,0.1533,0,04/28 18:48:30
38940000,0.0001,0,04/28 18:48:30
38938000,0.1221,0,04/28 18:48:30
38936000,0.0004,0,04/28 18:48:30
38947000,0.01,1,04/28 18:48:30
38948000,0.0316,1,04/28 18:48:30
38950000,0.0263,1,04/28 18:48:30
38951000,0.0553,1,04/28 18:48:30
38954000,0.0489,1,04/28 18:48:30
38941000,0.1533,0,04/28 18:48:31
38940000,0.0001,0,04/28 18:48:31
38938000,0.1279,0,04/28 18:48:31
38936000,0.0004,0,04/28 18:48:31
38935000,0.0395,0,04/28 18:48:31
38948000,0.0316,1,04/28 18:48:31
38950000,0.0214,1,04/28 18:48:31
38951000,0.0553,1,04/28 18:48:31
38954000,0.0489,1,04/28 18:48:31
38955000,0.0837,1,04/28 18:48:31
38941000,0.1533,0,04/28 18:48:32
38940000,0.032,0,04/28 18:48:32
38938000,0.1279,0,04/28 18:48:32
38936000,0.0004,0,04/28 18:48:32
38935000,0.0578,0,04/28 18:48:32
38951000,0.0553,1,04/28 18:48:32
38952000,0.0049,1,04/28 18:48:32
38954000,0.0489,1,04/28 18:48:32
38955000,0.0837,1,04/28 18:48:32
38957000,1.261,1,04/28 18:48:32
38944000,0.0611,0,04/28 18:48:33
38942000,0.008,0,04/28 18:48:33
38941000,0.0892,0,04/28 18:48:33
38940000,0.032,0,04/28 18:48:33
38938000,0.1279,0,04/28 18:48:33
38951000,0.0553,1,04/28 18:48:33
38952000,0.0049,1,04/28 18:48:33
38954000,0.0489,1,04/28 18:48:33
38955000,0.0837,1,04/28 18:48:33
38957000,1.261,1,04/28 18:48:33
38944000,0.0611,0,04/28 18:48:34
38942000,0.008,0,04/28 18:48:34
38941000,0.0892,0,04/28 18:48:34
38940000,0.032,0,04/28 18:48:34
38938000,0.1279,0,04/28 18:48:34
38951000,0.0553,1,04/28 18:48:34
38952000,0.0049,1,04/28 18:48:34
38954000,0.0489,1,04/28 18:48:34
38955000,0.0837,1,04/28 18:48:34
38957000,1.261,1,04/28 18:48:34
38947000,0.0637,0,04/28 18:48:35
38945000,0.1296,0,04/28 18:48:35
38942000,0.0574,0,04/28 18:48:35
38941000,0.0892,0,04/28 18:48:35
38940000,0.032,0,04/28 18:48:35
38957000,0.0049,1,04/28 18:48:35
38958000,0.0871,1,04/28 18:48:35
38960000,0.0881,1,04/28 18:48:35
38961000,0.0478,1,04/28 18:48:35
38962000,0.0566,1,04/28 18:48:35
38947000,0.0637,0,04/28 18:48:36
38945000,0.1296,0,04/28 18:48:36
38942000,0.0574,0,04/28 18:48:36
38941000,0.0892,0,04/28 18:48:36
38940000,0.032,0,04/28 18:48:36
38957000,0.0049,1,04/28 18:48:36
38958000,0.0871,1,04/28 18:48:36
38960000,0.6014,1,04/28 18:48:36
38961000,0.0478,1,04/28 18:48:36
38962000,0.0566,1,04/28 18:48:36
38947000,0.0637,0,04/28 18:48:38
38945000,0.1296,0,04/28 18:48:38
38942000,0.0574,0,04/28 18:48:38
38941000,0.0892,0,04/28 18:48:38
38940000,0.032,0,04/28 18:48:38
38957000,0.0049,1,04/28 18:48:38
38958000,0.0871,1,04/28 18:48:38
38960000,0.6014,1,04/28 18:48:38
38961000,0.0478,1,04/28 18:48:38
38962000,0.0566,1,04/28 18:48:38
38947000,0.1796,0,04/28 18:48:39
38946000,0.116,0,04/28 18:48:39
38944000,0.0647,0,04/28 18:48:39
38942000,0.0574,0,04/28 18:48:39
38941000,0.1283,0,04/28 18:48:39
38957000,0.0186,1,04/28 18:48:39
38958000,0.0871,1,04/28 18:48:39
38960000,0.0881,1,04/28 18:48:39
38961000,0.0478,1,04/28 18:48:39
38962000,0.0566,1,04/28 18:48:39
38947000,0.1796,0,04/28 18:48:40
38946000,0.116,0,04/28 18:48:40
38942000,0.0574,0,04/28 18:48:40
38941000,0.1283,0,04/28 18:48:40
38940000,0.0874,0,04/28 18:48:40
38957000,0.0186,1,04/28 18:48:40
38958000,0.0871,1,04/28 18:48:40
38960000,0.0881,1,04/28 18:48:40
38961000,0.0478,1,04/28 18:48:40
38962000,0.0566,1,04/28 18:48:40
38947000,0.1796,0,04/28 18:48:41
38946000,0.116,0,04/28 18:48:41
38944000,0.0884,0,04/28 18:48:41
38942000,0.0574,0,04/28 18:48:41
38941000,0.1283,0,04/28 18:48:41
38957000,0.0137,1,04/28 18:48:41
38958000,0.0871,1,04/28 18:48:41
38959000,0.0049,1,04/28 18:48:41
38960000,0.0881,1,04/28 18:48:41
38961000,0.0478,1,04/28 18:48:41
38947000,0.1796,0,04/28 18:48:42
38946000,0.116,0,04/28 18:48:42
38944000,0.0884,0,04/28 18:48:42
38943000,1.261,0,04/28 18:48:42
38942000,0.0574,0,04/28 18:48:42
38957000,0.0137,1,04/28 18:48:42
38958000,0.0871,1,04/28 18:48:42
38959000,0.0049,1,04/28 18:48:42
38960000,0.0881,1,04/28 18:48:42
38961000,0.0478,1,04/28 18:48:42
38949000,0.0615,0,04/28 18:48:43
38947000,0.1796,0,04/28 18:48:43
38946000,0.116,0,04/28 18:48:43
38944000,0.0884,0,04/28 18:48:43
38943000,1.261,0,04/28 18:48:43
38957000,0.0137,1,04/28 18:48:43
38958000,0.0871,1,04/28 18:48:43
38960000,0.0881,1,04/28 18:48:43
38961000,0.0478,1,04/28 18:48:43
38962000,0.0566,1,04/28 18:48:43
38949000,0.0615,0,04/28 18:48:44
38947000,0.116,0,04/28 18:48:44
38946000,0.116,0,04/28 18:48:44
38944000,0.1829,0,04/28 18:48:44
38943000,1.261,0,04/28 18:48:44
38957000,0.0137,1,04/28 18:48:44
38958000,0.0871,1,04/28 18:48:44
38960000,0.0881,1,04/28 18:48:44
38961000,0.0478,1,04/28 18:48:44
38962000,0.0566,1,04/28 18:48:44
38949000,0.0615,0,04/28 18:48:45
38947000,0.116,0,04/28 18:48:45
38946000,0.116,0,04/28 18:48:45
38944000,0.1829,0,04/28 18:48:45
38943000,1.261,0,04/28 18:48:45
38957000,0.0137,1,04/28 18:48:45
38958000,0.0871,1,04/28 18:48:45
38960000,0.0881,1,04/28 18:48:45
38961000,0.0478,1,04/28 18:48:45
38962000,0.0566,1,04/28 18:48:45
38946000,0.0661,0,04/28 18:48:46
38944000,0.1829,0,04/28 18:48:46
38943000,1.261,0,04/28 18:48:46
38942000,0.0574,0,04/28 18:48:46
38941000,0.0892,0,04/28 18:48:46
38957000,0.0137,1,04/28 18:48:46
38958000,0.0871,1,04/28 18:48:46
38960000,0.0881,1,04/28 18:48:46
38961000,0.0527,1,04/28 18:48:46
38962000,0.0566,1,04/28 18:48:46
38948000,0.062,0,04/28 18:48:47
38946000,0.0661,0,04/28 18:48:47
38944000,0.1829,0,04/28 18:48:47
38943000,1.261,0,04/28 18:48:47
38942000,0.0574,0,04/28 18:48:47
38957000,0.0137,1,04/28 18:48:47
38958000,0.0871,1,04/28 18:48:47
38960000,0.0881,1,04/28 18:48:47
38961000,0.0527,1,04/28 18:48:47
38962000,0.0566,1,04/28 18:48:47
38948000,0.062,0,04/28 18:48:49
38946000,0.0661,0,04/28 18:48:49
38944000,0.1829,0,04/28 18:48:49
38943000,1.261,0,04/28 18:48:49
38942000,0.0574,0,04/28 18:48:49
38957000,0.0137,1,04/28 18:48:49
38958000,0.0871,1,04/28 18:48:49
38960000,0.0881,1,04/28 18:48:49
38961000,0.0527,1,04/28 18:48:49
38962000,0.0566,1,04/28 18:48:49
38948000,0.062,0,04/28 18:48:50
38946000,0.0661,0,04/28 18:48:50
38944000,0.1829,0,04/28 18:48:50
38943000,1.261,0,04/28 18:48:50
38942000,0.0574,0,04/28 18:48:50
38957000,0.0137,1,04/28 18:48:50
38958000,0.0871,1,04/28 18:48:50
38960000,0.0881,1,04/28 18:48:50
38961000,0.0527,1,04/28 18:48:50
38962000,0.0566,1,04/28 18:48:50
38948000,0.062,0,04/28 18:48:51
38946000,0.0661,0,04/28 18:48:51
38944000,0.1829,0,04/28 18:48:51
38943000,1.261,0,04/28 18:48:51
38942000,0.0574,0,04/28 18:48:51
38957000,0.0137,1,04/28 18:48:51
38958000,0.0871,1,04/28 18:48:51
38960000,0.0881,1,04/28 18:48:51
38961000,0.0527,1,04/28 18:48:51
38962000,0.0566,1,04/28 18:48:51
38948000,0.062,0,04/28 18:48:52
38946000,0.0661,0,04/28 18:48:52
38944000,0.1829,0,04/28 18:48:52
38943000,1.261,0,04/28 18:48:52
38942000,0.0574,0,04/28 18:48:52
38957000,0.0137,1,04/28 18:48:52
38958000,0.0871,1,04/28 18:48:52
38960000,0.0881,1,04/28 18:48:52
38961000,0.1188,1,04/28 18:48:52
38962000,0.0566,1,04/28 18:48:52
38948000,0.062,0,04/28 18:48:53
38946000,0.0661,0,04/28 18:48:53
38944000,0.1829,0,04/28 18:48:53
38943000,1.261,0,04/28 18:48:53
38942000,0.0574,0,04/28 18:48:53
38957000,0.0137,1,04/28 18:48:53
38958000,0.0871,1,04/28 18:48:53
38960000,0.0881,1,04/28 18:48:53
38961000,0.1188,1,04/28 18:48:53
38962000,0.0566,1,04/28 18:48:53
38948000,0.062,0,04/28 18:48:54
38946000,0.0661,0,04/28 18:48:54
38944000,0.1829,0,04/28 18:48:54
38943000,1.261,0,04/28 18:48:54
38942000,0.0574,0,04/28 18:48:54
38957000,0.0137,1,04/28 18:48:54
38958000,0.0871,1,04/28 18:48:54
38960000,0.0881,1,04/28 18:48:54
38961000,0.1188,1,04/28 18:48:54
38962000,0.0566,1,04/28 18:48:54
38948000,0.062,0,04/28 18:48:55
38946000,0.0661,0,04/28 18:48:55
38944000,0.1829,0,04/28 18:48:55
38943000,1.261,0,04/28 18:48:55
38942000,0.0574,0,04/28 18:48:55
38957000,0.0137,1,04/28 18:48:55
38958000,0.0871,1,04/28 18:48:55
38960000,0.0881,1,04/28 18:48:55
38961000,0.1188,1,04/28 18:48:55
38962000,0.0566,1,04/28 18:48:55
38948000,0.062,0,04/28 18:48:56
38946000,0.0661,0,04/28 18:48:56
38944000,0.1829,0,04/28 18:48:56
38943000,1.261,0,04/28 18:48:56
38942000,0.0574,0,04/28 18:48:56
38957000,0.0137,1,04/28 18:48:56
38958000,0.0871,1,04/28 18:48:56
38960000,0.0881,1,04/28 18:48:56
38961000,0.1188,1,04/28 18:48:56
38962000,0.0566,1,04/28 18:48:56
38948000,0.062,0,04/28 18:48:57
38946000,0.0661,0,04/28 18:48:57
38944000,0.1829,0,04/28 18:48:57
38943000,1.261,0,04/28 18:48:57
38942000,0.0574,0,04/28 18:48:57
38957000,0.0137,1,04/28 18:48:57
38958000,0.0871,1,04/28 18:48:57
38960000,0.0881,1,04/28 18:48:57
38961000,0.1188,1,04/28 18:48:57
38962000,0.0566,1,04/28 18:48:57
38948000,0.062,0,04/28 18:48:58
38946000,0.0661,0,04/28 18:48:58
38944000,0.1829,0,04/28 18:48:58
38943000,1.261,0,04/28 18:48:58
38942000,0.0574,0,04/28 18:48:58
38957000,0.0137,1,04/28 18:48:58
38958000,0.0871,1,04/28 18:48:58
38960000,0.0881,1,04/28 18:48:58
38961000,0.1188,1,04/28 18:48:58
38962000,0.0566,1,04/28 18:48:58
38948000,0.062,0,04/28 18:48:59
38946000,0.0661,0,04/28 18:48:59
38944000,0.1829,0,04/28 18:48:59
38943000,1.261,0,04/28 18:48:59
38942000,0.0574,0,04/28 18:48:59
38957000,0.0037,1,04/28 18:48:59
38958000,0.0871,1,04/28 18:48:59
38960000,0.0881,1,04/28 18:48:59
38961000,0.1188,1,04/28 18:48:59
38962000,0.0566,1,04/28 18:48:59
38948000,0.062,0,04/28 18:49:00
38946000,0.0661,0,04/28 18:49:00
38944000,0.1829,0,04/28 18:49:00
38943000,1.261,0,04/28 18:49:00
38942000,0.0574,0,04/28 18:49:00
38957000,0.0037,1,04/28 18:49:00
38958000,0.0871,1,04/28 18:49:00
38960000,0.0881,1,04/28 18:49:00
38961000,0.1188,1,04/28 18:49:00
38962000,0.0566,1,04/28 18:49:00
38948000,0.062,0,04/28 18:49:02
38946000,0.0918,0,04/28 18:49:02
38944000,0.1829,0,04/28 18:49:02
38943000,1.261,0,04/28 18:49:02
38942000,0.0574,0,04/28 18:49:02
38957000,0.0037,1,04/28 18:49:02
38958000,0.0871,1,04/28 18:49:02
38960000,0.0881,1,04/28 18:49:02
38961000,0.1188,1,04/28 18:49:02
38962000,0.0566,1,04/28 18:49:02
38952000,0.163,0,04/28 18:49:03
38948000,0.062,0,04/28 18:49:03
38946000,0.0918,0,04/28 18:49:03
38944000,0.1829,0,04/28 18:49:03
38942000,0.0574,0,04/28 18:49:03
38957000,0.0037,1,04/28 18:49:03
38958000,0.0871,1,04/28 18:49:03
38960000,0.0881,1,04/28 18:49:03
38961000,0.1188,1,04/28 18:49:03
38962000,0.0566,1,04/28 18:49:03
38946000,0.0918,0,04/28 18:49:04
38944000,0.0552,0,04/28 18:49:04
38942000,0.0574,0,04/28 18:49:04
38941000,0.0892,0,04/28 18:49:04
38940000,0.0555,0,04/28 18:49:04
38952000,0.2644,1,04/28 18:49:04
38957000,0.0037,1,04/28 18:49:04
38958000,0.0871,1,04/28 18:49:04
38960000,0.0881,1,04/28 18:49:04
38961000,0.1188,1,04/28 18:49:04
38946000,0.0918,0,04/28 18:49:05
